<urn:uuid:24454d6c-3f5b-41dc-a7a4-f8af03186c4c>	https://www.fraikin.es/en/agency/a-coruna/	marc	2022-02-07 15:46:23	reject		<doc sitename="FRAIKIN España" title="A Coruña - FRAIKIN España" date="2018-01-10" source="https://www.fraikin.es/en/agency/a-coruna/" hostname="fraikin.es" excerpt="Lorem ipsum dolor sit amet enim. Etiam ullamcorper. Suspendisse a pellentesque dui, non felis. Maecenas malesuada elit lectus felis, malesuada ultricies. Curabitur et ligula. Ut molestie a, ultricies porta urna. Vestibulum commodo volutpat a, convallis ac, laoreet enim. Phasellus fermentum in, dolor. Pellentesque facilisis. Nulla imperadiet sit amet magna. Vestibulum dapibus, mauris nec malesuada fames …" categories="" tags="" fingerprint="j+3Fc+wXTk8BNsnLs40iWTDZkc4=">   <div class="trafilatura-content">     <p>Lorem ipsum dolor sit amet enim. Etiam ullamcorper. Suspendisse a pellentesque dui, non felis. Maecenas malesuada elit lectus felis, malesuada ultricies. Curabitur et ligula. Ut molestie a, ultricies porta urna. Vestibulum commodo volutpat a, convallis ac, laoreet enim. Phasellus fermentum in, dolor. Pellentesque facilisis. Nulla imperadiet sit amet magna. Vestibulum dapibus, mauris nec malesuada fames ac turpis velit, rhoncus eu, luctus et interdum adipiscing wisi. Aliquam erat ac ipsum. Integer aliquam purus. Quisque lorem tortor fringilla sed, vestibulum id, eleifend justo vel bibendum sapien massa ac turpis faucibus orci luctus non, consectetuer lobortis quis, varius in, purus.</p>     <p>Integer ultrices posuere cubilia Curae, Nulla ipsum dolor lacus, suscipit adipiscing. Cum sociis natoque penatibus et ultrices volutpat. Nullam wisi ultricies a, gravida vitae, dapibus risus ante sodales lectus blandit eu, tempor diam pede cursus vitae, ultricies eu, faucibus quis, porttitor eros cursus lectus, pellentesque eget, bibendum a, gravida ullamcorper quam. Nullam viverra consectetuer. Quisque cursus et, porttitor risus. Aliquam sem. In hendrerit nulla quam nunc, accumsan congue. Lorem ipsum primis in nibh vel risus. Sed vel lectus. Ut sagittis, ipsum dolor quam.</p>   </div>   <section class="comments" /> </doc>
<urn:uuid:8a54bd95-6671-4f8b-857b-7d196464f60b>	https://recomana.cat/obres/five-easy-pieces/critica/cremar-nos-en-les-preguntes-que-la-vida-no-es-capac-de-respondre	marc	2022-02-07 15:57:51	accept	OP rv	<doc sitename="Recomana.cat" title="recomana.cat - Crítica de l'obra: Five easy pieces | Cremar-nos en les preguntes que la vida no és capaç de respondre per Manuel Pérez i Muñoz " source="https://recomana.cat/obres/five-easy-pieces/critica/cremar-nos-en-les-preguntes-que-la-vida-no-es-capac-de-respondre" hostname="recomana.cat" categories="" tags="" fingerprint="1YnDt6jzlGVe7pEVXdEBKnXeA2Q=">   <div class="trafilatura-content">     <p>Fa cent anys, Igor Stravinski va escriure Cinc peces fàcils per ensenyar els seus fills a tocar el piano. Amb Seven Easy Pieces, Marina Abramovic va dur a terme alguns dels moments més representatius de la performance. Ara Milo Rau inicia els infants en l’absurditat emocional i política, i en els pous sense fons del món adult. Què significa involucrar els nens en el teatre per a adults? Què ens diu això del poder i la submissió, del teatre i la interpretació, del mimetisme i la humanitat?</p>     <p>Five Easy Pieces és un experiment. En cinc exercicis d’absoluta simplicitat, escenes curtes i monòlegs a càmera, els joves actors adopten diversos rols: un oficial de policia, el pare de Marc Dutroux, una de les víctimes, o els pares d’una nena morta. I ho fan a través de les reproduccions que hem assajat juntament amb actors adults: una visita al lloc dels fets, un funeral, una escena quotidiana de la vida del pare de Marc Dutroux. D’una banda, es va desplegant un panorama de la història de Bèlgica, des de la declaració d’independència del Congo fins a Marxa Blanca de l’octubre de 1996. De l’altra, l’espectacle considera els límits d’allò que els nens saben, senten i se’ls permet fer. Què significa observar-los en aquestes escenes? Què en fem de les nostres pròpies pors, esperances i tabús?</p>   </div>   <section class="comments" /> </doc>
<urn:uuid:d96e80af-0ade-4ed9-a989-40850ecb27d9>	https://seu.uib.cat/Tauler-danuncis/Convocatoria-concurs-dacces-a-places-dels-cossos.cid622414	marc	2022-02-07 15:57:51	accept	IN	<doc sitename="Tauler d'anuncis - Seu electrònica - Universitat de les Illes Balears" title="Convocatòria concurs d'accés a places dels cossos docents universitaris. Convocatòria publicada al BOE núm. 53, de 2 de març de 2020. Proposta de provisió 15/2020 TU Història de l'Art (codi 021396) - Tauler d'anuncis - Seu electrònica - Universitat de les Illes Balears" author="Universitat de les Illes Balears" excerpt="Tauler d&amp;#039;anuncis. Seu electrònica. Convocatòria concurs d'accés a places dels cossos docents universitaris. Convocatòria publicada al BOE núm. 53, de 2 de març de 2020. Proposta de provisió 15/2020 TU Història de l'Art (codi 021396)" categories="" tags="Tauler d'anuncis" fingerprint="tDrHZRnxblWNgKfyhwLrwU7VKag=">   <div class="trafilatura-content">     <h4>Convocatòria concurs d'accés a places dels cossos docents universitaris. Convocatòria publicada al BOE núm. 53, de 2 de març de 2020. Proposta de provisió 15/2020 TU Història de l'Art (codi 021396)</h4>     <p>dimarts, 15/setembre/2020</p>     <p>Resolució de 21 de febrer de 2020, de la Universitat de les Illes Balears, per la qual es convoquen places de professors titulars d'universitat dels cossos docents universitaris, publicada al BOE núm. 53, 2 de març de 2020</p>     <ul class="trafilatura">       <li>Convocatòria concurs d'accés a places dels cossos docents universitaris. Convocatòria publicada al BOE núm. 53, de 2 de març de 2020. Proposta de provisió 10/2020 TU Fisiologia (Codi 150533)</li>       <li>Relació definitiva de puntuacions de la fase de concurs. C2 Escala d'auxiliars: especialitat oficial de laboratori, perfil electrònica. (BOIB núm. 39, de 26/03/2019)</li>     </ul>   </div>   <section class="comments" /> </doc>
<urn:uuid:b02af871-f3c7-47e6-a705-fe34e38b302d>	https://www.diaridegirona.cat/catalunya/2019/02/06/tsjc-exigeix-proteccio-permanent-mossos/960954.html	marc	2022-02-07 15:57:51	accept	NA ne	<doc sitename="Diari de Girona" title="El TSJC exigeix protecció permanent de Mossos als jutjats pels CDRs" author="Diari de Girona" date="2019-02-06" source="https://www.diaridegirona.cat/catalunya/2019/02/06/tsjc-exigeix-proteccio-permanent-mossos/960954.html" hostname="diaridegirona.cat" excerpt="La sala de govern del Tribunal Superior de Justícia de Catalunya va exigir als Mossos d'Esquadra que protegeixin de forma «presencial i permanent» tots els jutjats de Catalunya, davant els «intolerables atacs» dels CDRs, que abans d'ahir" categories="" tags="TSJC,exigeix,proteccio,permanent,Mossos,jutjats,pels,CDRs,Catalunya,noticia,noticies,noticies avui,diari de girona,catalunya,diari catala,diari." fingerprint="2hUZlcSedy9Rz0i84cgFLVhu8g4=">   <div class="trafilatura-content">     <p>La sala de govern del Tribunal Superior de Justícia de Catalunya va exigir als Mossos d'Esquadra que protegeixin de forma «presencial i permanent» tots els jutjats de Catalunya, davant els «intolerables atacs» dels CDRs, que abans d'ahir van llançar excrements a les portes d'una vintena de seus judicials. Segons va informar el Tribunal Superior de Justícia de Catalunya (TSJC), la sala de govern va adoptar un acord en el qual insta també la Fiscalia a depurar responsabilitats per les accions dels CDRs i lamenten la «falta de condemna d'aquests fets per part de la conselleria de Justícia».</p>     <p>La sala de govern dels jutges catalans reacciona així a les protestes coordinades que van organitzar activistes dels CDRs, que van llançar fems, excrements i escombraries a les portes d'una vintena de jutjats, cosa que segons el TSJC va impedir l'activitat judicial als de Valls i Cervera. L'acord aprovat per la sala de govern, en la seva reunió setmanal, reclama que els Mossos «procedeixin a la protecció presencial i permanent de totes les seus judicials».</p>     <table class="trafilatura">       <tr>         <td>L'últim</td>         <td>El més llegit</td>       </tr>     </table>   </div>   <section class="comments" /> </doc>
<urn:uuid:39ec056e-3662-4da0-a16d-4bde5c3d7f95>	https://oc.wikipedia.org/wiki/Keiz-Raez	marc	2022-02-07 15:57:51	accept	MT	<doc sitename="Wikipèdia" title="Cha" author="Contributeurs aux projets Wikimedia" date="2011-10-28" source="https://oc.wikipedia.org/wiki/Cha%C3%A8z" hostname="wikipedia.org" categories="" tags="" fingerprint="X4/zGSkE5O3DXlfCbNBXY7EvNNs=">   <div class="trafilatura-content">     <h4>Chaèz</h4>     <p>Salta a la navegació Salta a la cerca<table class="trafilatura"><tr><th><p>Chaèz / Keiz-Raez</p></th></tr><tr><th>Descobridor o inventaire</th></tr><tr><th>Data de descobèrta</th></tr><tr><th>Contrari</th></tr><tr><th>Color</th></tr><tr><th>Simbòl de quantitat</th></tr><tr><th>Simbòl d'unitat</th></tr><tr><th>Proprietat de</th></tr><tr><th>Fondador</th></tr><tr><th>Compren</th></tr><tr><th>Data de debuta</th></tr><tr><th>Data de fin</th></tr><tr><th>Precedit per</th></tr><tr><th>Seguit per</th></tr><tr><th>Coordenadas</th></tr><tr> </tr><tr><td><table class="trafilatura"><tr> </tr></table></td></tr><tr><td><table class="trafilatura"><tr><td>Armas</td></tr></table></td></tr><tr><td>Geografia fisica </td></tr><tr><td><table class="trafilatura"><tr /></table></td></tr><tr><th>Coordenadas </th><td>47°10′57″N, 1°48′51″O </td></tr><tr><td><table class="trafilatura"><tr /></table></td></tr><tr><th>Superfícia </th><td>8,34 km² </td></tr><tr><th>Altituds<lb />· Maximala<lb />· Minimala</th><td><lb />27 m<lb />0 m</td></tr><tr><td>Geografia politica<lb /> </td></tr><tr><th>Region istorica </th><td>Bretanha <lb /> </td></tr><tr><th>Estat </th><td>França<lb /> </td></tr><tr><th>Region<lb />52</th><td>Païses de Léger <lb /> </td></tr><tr><th>Departament<lb />44</th><td>Léger Atlantic <lb /> </td></tr><tr><th>Arrondiment </th><td>Arrondiment de Nantas<lb /> </td></tr><tr><th>Canton </th><td>Canton de Pentelloù<lb /> </td></tr><tr><th>Intercom<lb />244400545</th><td>Coeur Pays de Retz<lb /> </td></tr><tr><th>Cònsol </th><td>Paul Porcher (2008-2014) </td></tr><tr><td>Geografia umana </td></tr><tr><td>Autras informacions </td></tr><tr><th>Gentilici </th><td>Cheixois (en francés) </td></tr><tr><th>Còde postal </th><td>44640 </td></tr><tr><th>Còde INSEE </th><td>44039 </td></tr></table> </p>     <table class="trafilatura">       <tr>         <td>Descobridor o inventaire</td>       </tr>       <tr>         <td>Data de descobèrta</td>       </tr>       <tr>         <td>Contrari</td>       </tr>       <tr>         <td>Color</td>       </tr>       <tr>         <td>Simbòl de quantitat</td>       </tr>       <tr>         <td>Simbòl d'unitat</td>       </tr>       <tr>         <td>Proprietat de</td>       </tr>       <tr>         <td>Fondador</td>       </tr>       <tr>         <td>Compren</td>       </tr>       <tr>         <td>Data de debuta</td>       </tr>       <tr>         <td>Data de fin</td>       </tr>       <tr>         <td>Precedit per</td>       </tr>       <tr>         <td>Seguit per</td>       </tr>       <tr>         <td>Coordenadas</td>       </tr>     </table>     <p>Chaèz / Keiz-Raez<lb />Cheix-en-Retz</p>     <table class="trafilatura">       <tr>         <td>Armas</td>       </tr>     </table>     <p>Localizacion sus la mapa de Bretanha</p>     <p>· Maximala</p>     <p>· Minimala</p>     <p>27 m</p>     <p>0 m</p>     <p>52</p>     <p>44</p>     <p>244400545</p>     <p>Chaèz en galò, Keiz-Raez en breton, ( Cheix-en-Retz en francés) es una comuna francesa, situada dins lo departament del Léger Atlantic e la region dels Païses de Léger.</p>     <h4>Geografia[modificar | modificar la font]</h4>     <p>Aquesta seccion es voida, pas pro detalhada o incompleta. Vòstra ajuda es benvenguda !</p>     <h4>Istòria[modificar | modificar la font]</h4>     <p>Aquesta seccion es voida, pas pro detalhada o incompleta. Vòstra ajuda es benvenguda !</p>     <h4>Administracion[modificar | modificar la font]</h4>     <h4>Demografia[modificar | modificar la font]</h4>     <p />   </div>   <section class="comments" /> </doc>
<urn:uuid:21291f7a-caf0-416c-9efc-3fdb16e8c0c8>	https://blocs.mesvilaweb.cat/categoria/cc-2012_7084/	marc	2022-02-07 15:57:51	accept	NA sr	<doc sitename="Blocs de VilaWeb" title="CC 2012 Archives - Blocs de VilaWeb" author="Online Essay Writer" source="https://blocs.mesvilaweb.cat/categoria/cc-2012_7084/" hostname="mesvilaweb.cat" categories="" tags="" fingerprint="3AqXtojSSmdvIOs0RrM6Gm+bk+U=">   <div class="trafilatura-content">     <div>       <p>L’Off Road Parc La Clua acollirà la darrera prova de la Copa Catalana d’Enduro per a nens, més conegut con Enduret, organitzada pel Moto Club Segre i amb una previsió d’una norantena de participants.</p>       <p>La cursa de diumenge, dia 7, serà la darrera en les categories Iniciació, Aleví i Fèmines, mentre que les altres classes, 85cc i Clàssiques, ho faran en la propera Endurada de La Selva a Vilobí d’Onyar.</p>       <p>Consolidats i amb opcions</p>       <p>Les categories més petites d’Aleví i Iniciació han tingut clars dominadors al llarg de la temporada i ja arriben amb el primer lloc decidit a favor d’Alejandro Ceballos i Isaac Villagrasa respectivament. A Aleví, Albert Fontova té un important avantatja sobre Adrià Mesas en la lluita pel subcampionat, posició que també té assegurada Yago Ponce a Iniciació.</p>       <p>Pel títol de Fèmines, Alexia Boet i Laia Masdeu són les dues candidates, mentre que Gerard Gómez, Angel Perales i Marc Flores són els primers classificats de 85cc. Finalment, a les clàssiques la lluita al capdavant de la classificació la protagonitzen Ernest Daban i Félix Moyes.</p>       <p>Circuit</p>       <p>Els organitzadors tenen preparat un recorregut de 14 quilòmetres per els pilots de la categoria Iniciació, que el faran tres vegades, mentre que la resta de categories, en tenen un altra de 21 quilòmetres, que els corredors el faran en dues ocasions i per la tercera volta faran el de 14 quilòmetres amb un total de 46 quilòmetres. Aquests dos recorreguts coincideixen en dos punts, les proves especials cronometrades. Una serà aprofitant una part del circuit proper al pantà de Rialb, mentre que la segona estarà al costat de l’antiga carretera d’entrada a La Clua. Cronometrades dissenyades en terreny sorrenc i a l’estil característic del Moto Club Segre.<lb />El paddock estarà situat a la mateixa vil·la de La Clua, en una zona propera a la vorera de l’embassament de Rialb, conegut pel molts pilots que entrenen en aquest parc. Les verificacions es duran a terme el mateix diumenge pel matí, ja que la sortida de la cursa serà a parit de les deu del matí.</p>       <p>Foto: Sortida d’un Enduret. (@Josep M. Pàmies)<lb />Font: MC Segre. Notícia.<lb />Font: Federació Catalana de Motociclisme. Notícia.</p>     </div>   </div>   <section class="comments" /> </doc>
<urn:uuid:45041dd3-f93e-4851-9a7a-54d226030821>	https://pseulalia.net/producto/princely-pencil/	marc	2022-02-07 15:57:51	reject		<doc sitename="pseulalia.net" title="Princely pencil" author="Nombre" source="https://pseulalia.net/producto/princely-pencil/" hostname="pseulalia.net" categories="" tags="" fingerprint="WjsSK+zacbgq4GPX/eGJRzjrct8=">   <div class="trafilatura-content">     <p>Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.</p>     <h4>Princely pencil</h4>     <p>£35.00</p>     <p>Pellentesque habitant morbi tristique senectus et netus et malesuada fames ac turpis egestas. Vestibulum tortor quam, feugiat vitae, ultricies eget, tempor sit amet, ante. Donec eu libero sit amet quam egestas semper. Aenean ultricies mi vitae est. Mauris placerat eleifend leo.</p>   </div>   <section class="comments">     <h4>Valoraciones</h4>     <p>No hay valoraciones aún.</p>   </section> </doc>
<urn:uuid:77a62e5b-dbb8-498c-8a2f-6ad355c6ff28>	http://qz3c.vrcmksc.com.cn/	marc	2022-02-07 15:57:51	reject		<doc title="SITENAME" excerpt="女人18毛片在线看µ«ÊÇËýµÄÃÀÃ»ÓÐ¸øËý´³»ö¡¡¹«Ô¢ÊÇ×îºÏÀíÏëµÄÌÓÊÀµÄµØ·½¡特级婬片国产高清视频²»¹ÜÔÚÊ²Ã´µØ·½¡»¹ÓÐ¸ü´óµÄÆÆ»µÒªÀ´¡" categories="" tags="女人18毛片在线看" fingerprint="AoUOTc7sNksS1UMhTcJ1Ot85jzY=">   <div class="trafilatura-content">     <p>Vivamus vestibulum nulla nec ante<lb />Integer vitae libero ac</p>     <p>Integer vitae libero ac risus egestas placerat</p>     <p>Morbi in sem quis dui placerat ornare. Pellentesque odio nisi, euismod in, pharetra .</p>     <p>Praesent dapibus, neque id cursus faucibus, tortor neque egestas augue, eu .</p>     <p>Donec consectetuer ligula vulputate sem tristique cursus. Nam nulla quam, gravida.</p>     <p>Sed adipiscing ornare risus. Morbi est est, blandit sit amet, sagittis vel, euismod.</p>     <p>Praesent dapibus, neque id cursus faucibus, tortor neque egestas augue, eu vulputate magna eros eu erat. Aliquam erat volutpat. Nam dui mi, tincidunt quis, accumsan porttitor, facilisis luctus, metus sectetuer ligula vulputate sem tristique cursus. Nam nulla quam, gravida non, commodo a, sodales sit in, pharetra a, ultricies in, diam. Sed arcu. Cras consequat</p>     <p>Phasellus ultrices nulla</p>     <p>Donec conse ctetuer ligu</p>     <p>Nunc tellus ante lorem</p>     <p>Donec conse ctetuer ligu</p>     <p>"Sed egestas, ante et vulputate volutpat, eros pede semper est, vitae luctus metus libero eu augue. Morbi purus libero, faucibus adipiscing, commodo quis, gravida id, est. Sed lectus. Praesent"</p>     <p>"Sed egestas, ante et vulputate volutpat, eros pede semper est, vitae luctus metus libero eu augue. Morbi purus libero, faucibus adipiscing, commodo quis, gravida id, est. Sed lectus. Praesent"</p>     <p>"Sed egestas, ante et vulputate volutpat, eros pede semper est, vitae luctus metus libero eu augue. Morbi purus libero, faucibus adipiscing, commodo quis, gravida id, est. Sed lectus. Praesent"</p>     <p>ÓÑÇéæ½Ó:</p>   </div>   <section class="comments" /> </doc>
<urn:uuid:e9be302e-638d-4b3f-a873-377ae822064b>	http://jenlange.com/home/home-3/	marc	2022-02-07 15:57:51	reject		<doc sitename="jenlange.com" title="Home 3" date="2014-09-30" source="http://jenlange.com/home/home-3/" hostname="jenlange.com" categories="" tags="" fingerprint="xbCsAyTf0Fe+5HtMessah+qZFBE=">   <div class="trafilatura-content">     <h4>No Header</h4>     <h4>This page has the header disabled</h4>     <h4>(optional per page)</h4>     <h4>Create Custom Layouts</h4>     <h4>What People are Saying</h4>     <h4>meet a few of our customers</h4>     <ul class="trafilatura">       <li><p>Lorem ipsum dolor sit amet, consectetur adipiscing elit, sed do eiusmod tempor incididunt ut labore et dolore magna aliqua. Ut enim ad minim veniam, quis nostrud exercitation ullamco laboris nisi ut aliquip ex ea commodo consequat.</p><p>Sylvia</p><lb />somewebsite.com</li>       <li><p>Sed ut perspiciatis unde omnis iste natus error sit voluptatem accusantium doloremque laudantium, totam rem aperiam, eaque ipsa quae ab illo inventore veritatis et quasi architecto beatae vitae dicta sunt explicabo. Nemo enim ipsam voluptatem quia voluptas sit aspernatur aut odit aut fugit, sed quia consequuntur magni dolores eos qui ratione voluptatem sequi nesciunt.</p><p>Bernie</p><lb />somewebsite.com</li>       <li><p>At vero eos et accusamus et iusto odio dignissimos ducimus qui blanditiis praesentium voluptatum deleniti atque corrupti quos dolores et quas molestias excepturi sint occaecati cupiditate non provident, similique sunt in culpa qui officia deserunt mollitia animi, id est laborum et dolorum fuga.</p><p>Johnson</p><lb />somewebsite.com</li>     </ul>   </div>   <section class="comments" /> </doc>
<urn:uuid:97d1866b-b5f3-44ae-9de5-4a4ecead8f59>	https://infernemland.blog/2017/04/24/temporada-201617-ocm-mozart-i-txaikovski-amb-sabine-meyer-i-tomas-grau/	marc	2022-02-07 16:21:04	accept	OP rv	<doc sitename="IN FERNEM LAND" title="TEMPORADA 2016/17 OCM: MOZART I TXAIKOVSKI AMB SABINE MEYER I TOMÀS GRAU:" author="Joaquim" date="2017-04-24" source="https://infernemland.blog/2017/04/24/temporada-201617-ocm-mozart-i-txaikovski-amb-sabine-meyer-i-tomas-grau/" hostname="infernemland.blog" excerpt="Amb un Palau de la Música que per a una tarda solejada de Sant Jordi presentava un magnífic aspecte, la temporada de l’Orquestra Camera Musicae va presentar el seu cinquè concert, amb dues ún…" categories="clarinetistes;CONCERTS;OCM;Orquestres;Palau" tags="" fingerprint="quIomQ3uZii5Tdk9kuCKjVkq8Qo=">   <div class="trafilatura-content">     <p>Amb un Palau de la Música que per a una tarda solejada de Sant Jordi presentava un magnífic aspecte, la temporada de l’Orquestra Camera Musicae va presentar el seu cinquè concert, amb dues úniques obres al programa, el magnífic concert per a clarinet i orquestra en La Major de Wolfgang Amadeus Mozart i a la segona part la serenata per a orquestra de corda de P.I.Txaikovski.</p>     <p>Que la OCM compti en aquesta temporada amb solistes com Meyer, Alexandra Soumm, Stephen Kovacevich, Lluís Claret o Alba Ventura, i a la propera: Ainhoa Arteta, Alice Sara Ott, Avi Avital, Sayaka Shoji, Albrecht Mayer i Sara Blanch, vol dir que l’orquestra ja té una consolidada categoria que només els sords i sobretot aquells aficionats que només es mouen de casa amb els grans i cars cicles simfònics que inclouen les grans orquestres que van de bolos, no poden o es neguen a acceptar.</p>     <p>Comptar amb aquesta orquestra jove, dinàmica, engrescadora i de contagiant entusiasme és una de les coses bones que ens ha passat musicalment al nostre país en els darrers anys. I com ja he dit en altres apunts, incloure-la en un cicle propi en l’atapeïda programació del Palau, li resta la importància que veritablement té aquesta formació,, que sota l’escrupolosa direcció de Tomàs Grau, està fent passos gegantins per esdevenir una orquestra de cambra referencial, en un país on les orquestres no en són de referencials perquè els polítics no creuen que les orquestres simfòniques hagin de tenir un nivell millor del que ja tenen. Una misèria cultural més d’una política musical miop,</p>     <p>La formació tarragonina té camp per còrrer i té molta feina a fer, cal que es cregui amb ella i que se li doni tot el suport, això també vol dir assistir als seus concerts, no només que rebi subvencions, que també les necessiten, però a l’OCM cal anar-la a escoltar perquè ho fan molt bé i perquè les seves propostes i temporades tenen qualitat i interès.</p>     <p>La qualitat de l’OCM sota la direcció del mestre Grau, va permetre que el concert mozartià fos una autèntica delícia per la claredat i la nitidesa del so, sempre equilibrat, acompanyant la mestrívola interpretació de la clarinetista alemanya, que va utilitzar per interpretar el concert, un clarinet di bassetto, més greu i de so més arrodonit, amb el que Meyer va fer un desplegament de virtuosisme però també d’expressivitat en el gran i popular adagio, mentre que en Allegro inicial i el Rondó final, va meravellar per la precisió de les llarguíssimes i ornamentades frases que semblaven no necessitar de la respiració de l’inquieta clarinetista.</p>     <p>El merescut èxit assolit per Meyer va fer que la propina fos el exquisit minuetto del quintet ‘Stadler’ K581 de Mozart, acompanyada de manera encisadora per Cati Reus (concertino), Christian Torres (violí II), Miquel Córdoba (viola) i Ferran Bardolet (cello).</p>     <p>A la segona part tot i canviar de decorat, l’OCM va oferir la serenata per a corda de Txaikovski, tot un homenatge al món musical clàssic i al mateix Mozart.</p>     <p>El mestre Grau amb un gest no gaire ostentós però si decidit va fer una versió molt elegant i amb un punt de rauxa romàntica, no debades l’emotivitat del compositor rus no pot ser mai aliena a la interpretació de les seves obres, va equilibrar bé les 5 seccions, liderades per l’extravertida concertino Cati Reus, que contagia una energia a tota la formació, absolutament admirable.</p>     <p>Si el vals va ser deliciós, la magnífica Elegia va ser el moment especialment feliç tant per l’atmosfera que Grau va saber crear, com per la bellesa sonora creada per una orquestra motivada.</p>     <p>L’èxit va ser sincer i unànime, i l’orquestra ens va regalar dues propines: La primera una sensacional versió del “Cant dels ocells” que va ser la felicitació per la Diada de Sant Jordi i que va servir per que Ferran Bardolet ens colpís amb un so extraordinàriament emotiu i un fraseig mestrívol, acompanyat deliciosament per la concertino i la resta de l’OCM i la segona una repetició del vals de la serenata, potser no tan precís com feia pocs minuts havíem acabat d’escoltar.</p>     <p>Aquesta temporada encara us queda una oportunitat per assaborir les delicioses propostes de l’OCM i serà també amb Mozart com a principal protagonista, comptant amb l’exquisida Alba Ventura per interpretar el concert núm 9 per a piano i orquestra, mentre que a la segona part el mestre Ros-Marbà dirigirà la simfonia núm 41 coneguda com a Júpiter. La cita serà el proper 13 de maig a les 6 de la tarda.</p>     <p>Més informació sobre la temporada de concerts de l’OCM al Palau:</p>   </div>   <section class="comments">     <p>Un concierto delicioso, con una orquesta muy implicada, muy bien dirigida por Tomás Grau y con una solista invitada de auténtica categoría en el concierto de Mozart: la precisa Sabine Meyer, toda nervio y expresión que extrajo de su clarinete especial unos sonidos de una pureza extraordinaria, tanto en las notas agudas como en las maravillosas y potentes graves. La propina, también mozartiana, tiene un motivo central delicioso que recuerda los “ländler” tiroleses y Sabine Meyer, subrayada por sus estupendos acompañantes, hizo una nueva demostración de su maestría como la gran clarinetista que es.</p>     <p>La “Serenata para cuerdas” de Tchaikovsky es una pieza orquestal que siempre me ha agradado y ayer agradecí volverla a escuchar tan bien interpretada, con una clara diferenciación (“estereofónica” diría yo) entre la cuerda grave y aguda y destacada intervención, como en todo el concierto, de la concertino Cati Reus.</p>     <p>Debía tener una semana muy emocional porque la interpretación del “Cant dels ocells” me conmovió hasta la lágrima, como no me sucedía con esta trascendental pieza desde que la escuché en los “Jocs Olimpics” de 1992 y todo gracias a la extraordinaria interpretación solista del magnífico violoncelista Ferran Bardolet que llamó mi atención en todas sus intervenciones a lo largo de este magnífico concierto que hubiera lamentado perderme. Ya sé que “el hombre propone y Dios dispone”, pero mi intención es no perderme ningún concierto de la Orquesta Camera Musicae, siempre que este a mi alcance asistir.</p>     <p>M'agradaM'agrada</p>     <p>El cant dels ocells sempre toca la fibra,, però en aquesta ocasió és cert que Bardolet va superar el llindar de la versió estandarditzada.</p>     <p>Un concert esplèndid.</p>     <p>M'agradaM'agrada</p>     <p>Retroenllaç: Noticias de abril 2017 | Beckmesser</p>   </section> </doc>
<urn:uuid:9030cab2-c904-4353-a811-86a119d9fb7c>	https://www.larepublica.cat/tag/fairy/	marc	2022-02-07 16:21:04	accept	NA ne	<doc sitename="La República" title="Arxius de fairy | La República" date="2019-05-03" source="https://www.larepublica.cat/tag/fairy/" hostname="larepublica.cat" categories="" tags="" fingerprint="vZQ38BmfXMlPCXhvuIfa/u+KwVg=">   <div class="trafilatura-content">     <h4>fairy</h4>     <ul class="trafilatura">       <li>         <h4>[Vídeo] Així troleja un manifestant amb un pot de Fairy una connexió en directe d’Antena3</h4>         <p>El realitzador canvia el pla però no és a temps d’amagar l’acció de burla</p>       </li>       <li>         <h4>El PSC, preocupat pel “Fairy”</h4>         <p>El grup municipal, que forma part de l’equip de govern, es desmarca de l’acció i diu que ha estat una “decisió unilateral” de l’alcalde El portaveu del PSC a l’Ajuntament […]</p>       </li>       <li>         <h4>Així se’n fot la xarxa del Fairy de Millo</h4>         <p>L’exdelegat del Gobierno a Catalunya, Enric Millo, ha assegurat durant la seva declaració que l’1-O hi va haver “altres imatges” que no va veure “per televisió”. “Em van arribar imatges […]</p>       </li>     </ul>   </div>   <section class="comments" /> </doc>
